Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,Employment_status
9254,0.59,0.63,4,153,3,1,0,sales,low,yes
9255,0.64,0.48,4,267,2,1,0,sales,low,yes
9256,0.71,0.48,3,161,3,0,0,sales,low,yes
9257,0.83,0.84,2,149,3,0,0,sales,low,yes
9258,0.95,0.94,2,269,4,1,0,sales,low,yes
9259,0.73,0.49,3,248,3,0,0,sales,low,yes
9260,0.81,0.75,4,243,2,0,0,sales,low,yes
9261,0.71,0.44,2,207,4,0,0,sales,low,yes
9262,0.8,0.56,6,111,6,0,0,sales,low,yes
9263,0.85,0.53,3,226,2,0,0,accounting,low,yes
9264,0.41,0.7,2,151,3,1,0,accounting,low,yes
9265,0.51,0.84,4,224,2,0,0,accounting,medium,yes
9266,0.49,0.57,4,146,4,0,0,hr,medium,yes
9267,0.76,0.55,4,163,2,1,0,hr,medium,yes
9268,0.57,0.69,4,255,3,0,0,hr,medium,yes
9269,0.54,0.48,6,196,2,0,0,hr,medium,yes
9270,0.68,0.74,3,227,2,0,0,technical,medium,yes
9271,0.7,0.5,3,251,2,0,0,technical,medium,yes
9272,0.77,0.87,4,209,3,0,0,technical,medium,yes
9273,0.95,0.51,3,254,4,0,0,technical,medium,yes
9274,0.5,0.64,3,249,2,1,0,technical,low,yes
9275,0.99,0.53,4,131,3,1,0,technical,low,yes
9276,0.94,0.51,5,142,2,0,0,technical,low,yes
9277,0.83,0.66,3,239,3,0,0,technical,low,yes
9278,0.64,0.81,3,225,3,1,0,technical,low,yes
9279,0.16,0.73,6,170,3,0,0,technical,low,yes
9280,0.83,0.71,3,254,2,0,0,technical,low,yes
9281,0.93,0.73,4,156,2,0,0,support,low,yes
9282,0.32,0.64,3,151,3,0,0,support,low,yes
9283,0.12,0.9,3,200,3,0,0,support,low,yes
9284,0.5,0.5,3,184,3,1,0,support,low,yes
9285,0.57,0.74,3,257,2,0,0,support,low,yes
9286,0.25,0.75,5,194,5,1,0,support,low,yes
9287,0.98,0.56,3,139,2,1,0,support,low,yes
9288,0.81,0.51,3,273,2,1,0,support,low,yes
9289,0.94,0.63,5,261,3,0,0,support,low,yes
9290,0.83,0.57,3,135,3,1,0,support,low,yes
9291,0.77,0.4,4,207,5,0,0,support,low,yes
9292,0.57,0.65,4,265,3,0,0,technical,low,yes
9293,0.18,0.96,5,208,6,0,0,technical,medium,yes
9294,0.67,0.71,4,159,2,1,0,technical,medium,yes
9295,0.35,0.47,4,151,6,0,0,management,medium,yes
9296,0.78,0.44,3,97,4,0,0,IT,medium,yes
9297,0.72,0.79,4,154,3,0,0,IT,medium,yes
9298,0.9,0.58,3,264,3,0,0,IT,medium,yes
9299,0.58,0.49,3,135,2,0,0,IT,medium,yes
9300,0.64,0.56,3,238,2,0,0,IT,medium,yes
9301,0.91,0.79,4,166,3,0,0,product_mng,medium,yes
9302,0.59,0.51,3,156,3,0,0,product_mng,medium,yes
9303,0.76,0.8,3,202,3,0,0,product_mng,medium,yes
9304,0.76,0.85,3,204,2,1,0,product_mng,medium,yes
9305,0.51,0.69,3,135,3,0,0,IT,medium,yes
9306,0.54,0.55,4,252,3,0,0,RandD,medium,yes
9307,0.67,0.93,5,254,3,1,0,RandD,medium,yes
9308,0.68,0.44,5,165,3,0,0,RandD,medium,yes
9309,0.97,0.58,3,200,2,0,0,RandD,medium,yes
9310,0.5,0.74,3,155,3,0,0,RandD,medium,yes
9311,0.81,0.52,3,162,3,0,0,marketing,medium,yes
9312,0.77,0.73,4,159,3,1,0,sales,medium,yes
9313,0.59,0.75,4,266,3,0,0,accounting,medium,yes
9314,1.0,0.96,4,155,3,0,0,support,medium,yes
9315,0.74,0.95,5,170,4,0,0,technical,medium,yes
9316,0.91,0.52,4,172,4,1,0,management,high,yes
9317,0.77,0.65,3,187,3,0,0,marketing,low,yes
9318,0.79,0.98,4,185,2,0,0,marketing,medium,yes
9319,0.82,0.51,5,232,3,0,0,marketing,medium,yes
9320,0.89,0.96,5,260,3,0,0,sales,low,yes
9321,0.83,0.62,4,218,3,0,0,sales,low,yes
9322,0.72,0.7,4,217,3,0,0,sales,low,yes
9323,0.7,0.74,3,212,3,0,0,sales,low,yes
9324,1.0,0.89,3,189,3,0,0,sales,low,yes
9325,0.57,0.66,4,158,2,0,0,sales,low,yes
9326,0.55,0.54,5,168,2,0,0,sales,low,yes
9327,0.47,0.7,4,134,3,0,0,sales,low,yes
9328,0.95,0.77,4,213,3,1,0,sales,low,yes
9329,0.29,0.57,5,149,3,0,0,sales,low,yes
9330,0.71,0.5,3,201,2,0,0,sales,low,yes
9331,0.89,0.68,4,146,3,0,0,sales,low,yes
9332,0.81,0.97,4,212,2,0,0,sales,low,yes
9333,0.72,0.64,4,140,2,0,0,sales,low,yes
9334,1.0,0.85,4,156,3,0,0,sales,low,yes
9335,0.79,0.49,4,163,3,0,0,sales,high,yes
9336,0.69,0.84,3,154,2,0,0,sales,low,yes
9337,0.97,0.66,4,218,3,0,0,sales,high,yes
9338,0.61,0.59,3,157,2,0,0,sales,high,yes
9339,0.71,0.89,3,222,3,0,0,accounting,low,yes
9340,0.96,0.76,4,152,3,1,0,accounting,low,yes
9341,0.77,0.73,5,263,2,0,0,accounting,high,yes
9342,0.57,0.99,3,231,3,0,0,hr,low,yes
9343,0.92,0.76,4,258,2,0,0,hr,medium,yes
9344,0.99,0.92,5,213,2,0,0,hr,high,yes
9345,0.86,0.73,3,159,3,0,0,hr,medium,yes
9346,0.78,0.66,4,156,3,1,0,technical,low,yes
9347,0.85,0.66,3,235,3,0,0,technical,low,yes
9348,0.38,0.6,4,190,2,0,0,technical,low,yes
9349,0.63,0.93,4,238,2,0,0,technical,low,yes
9350,0.66,0.72,4,137,3,0,0,technical,low,yes
9351,0.19,0.79,5,171,3,1,0,technical,low,yes
9352,0.63,0.59,4,249,2,0,0,technical,low,yes
9353,0.32,0.74,6,205,3,0,0,technical,low,yes
9354,0.73,0.55,3,149,3,0,0,technical,low,yes
9355,0.75,0.89,4,139,3,0,0,technical,low,yes
9356,0.7,0.66,4,168,3,0,0,technical,low,yes
9357,0.77,0.61,4,181,2,0,0,support,low,yes
9358,0.83,0.8,4,150,3,0,0,support,low,yes
9359,0.75,0.49,4,246,3,0,0,support,low,yes
9360,0.97,0.54,3,271,3,0,0,support,medium,yes
9361,0.75,0.55,5,204,3,0,0,support,low,yes
9362,0.66,0.84,3,170,4,0,0,support,low,yes
9363,0.56,0.49,3,208,3,0,0,support,low,yes
9364,0.77,0.98,2,226,3,0,0,support,low,yes
9365,0.82,0.81,3,149,3,0,0,support,low,yes
9366,0.85,0.59,2,264,2,0,0,support,low,yes
9367,0.49,0.79,5,177,2,0,0,support,low,yes
9368,0.24,0.87,4,262,3,0,0,technical,low,yes
9369,0.32,0.74,3,211,3,0,0,technical,low,yes
9370,0.77,0.51,4,141,3,1,0,technical,low,yes
9371,0.77,0.83,5,197,4,0,0,management,high,yes
9372,0.93,0.87,3,154,3,1,0,IT,low,yes
9373,0.22,0.74,5,178,5,0,0,IT,low,yes
9374,0.24,0.89,5,169,4,0,0,IT,low,yes
9375,0.99,0.99,3,228,4,0,0,IT,low,yes
9376,0.61,0.5,3,231,3,0,0,IT,high,yes
9377,0.6,0.91,4,185,3,1,0,product_mng,low,yes
9378,0.79,0.7,3,195,2,0,0,product_mng,low,yes
9379,0.94,0.62,3,147,3,0,0,product_mng,low,yes
9380,0.18,0.85,5,192,3,0,0,product_mng,high,yes
9381,0.51,0.73,5,241,3,0,0,IT,low,yes
9382,0.55,0.92,3,151,3,0,0,RandD,medium,yes
9383,0.73,0.74,3,221,3,0,0,RandD,high,yes
9384,0.41,0.63,5,263,3,0,0,RandD,medium,yes
9385,0.88,0.66,3,178,3,0,0,RandD,high,yes
9386,0.23,0.56,5,169,5,0,0,RandD,medium,yes
9387,0.78,0.56,3,271,4,0,0,marketing,medium,yes
9388,0.34,0.69,3,155,3,0,0,marketing,medium,yes
9389,0.51,0.41,2,164,4,0,0,sales,medium,yes
9390,0.8,0.86,3,226,2,0,0,accounting,medium,yes
9391,0.66,0.57,4,220,2,1,0,support,medium,yes
9392,0.62,0.63,5,153,6,0,0,technical,medium,yes
9393,0.5,0.97,2,252,4,0,0,management,medium,yes
9394,0.96,0.94,3,182,3,0,0,marketing,high,yes
9395,0.5,0.84,3,150,2,0,0,marketing,low,yes
9396,0.73,0.69,6,273,4,1,0,marketing,medium,yes
9397,0.47,0.39,6,215,5,0,0,sales,medium,yes
9398,0.49,0.83,3,172,2,0,0,sales,medium,yes
9399,0.92,0.62,3,264,2,0,0,sales,medium,yes
9400,0.24,0.39,5,158,2,0,0,sales,medium,yes
9401,0.61,0.58,4,142,4,0,0,sales,medium,yes
9402,0.83,0.89,4,137,3,0,0,sales,medium,yes
9403,0.88,0.66,4,275,3,0,0,sales,medium,yes
9404,0.61,0.55,3,245,3,0,0,sales,medium,yes
9405,0.68,0.54,4,165,4,0,0,sales,high,yes
9406,0.51,0.7,4,142,4,1,0,sales,low,yes
9407,0.88,0.58,4,215,2,0,0,sales,low,yes
9408,0.94,0.84,5,240,3,0,0,sales,low,yes
9409,0.58,0.88,4,255,3,0,0,sales,high,yes
9410,0.63,0.98,4,265,3,0,0,sales,low,yes
9411,0.81,0.49,4,285,4,0,0,sales,low,yes
9412,0.61,0.86,3,238,2,0,0,sales,low,yes
9413,0.65,0.63,3,137,3,0,0,sales,high,yes
9414,0.67,0.63,3,270,5,0,0,sales,low,yes
9415,0.64,0.62,4,145,3,1,0,sales,low,yes
9416,0.25,0.76,6,182,3,0,0,accounting,low,yes
9417,0.13,0.62,3,264,6,0,0,accounting,low,yes
9418,0.14,0.89,3,212,6,0,0,accounting,low,yes
9419,0.74,0.51,5,198,3,0,0,hr,low,yes
9420,0.8,0.81,5,200,3,0,0,hr,low,yes
9421,0.5,0.56,3,263,4,0,0,hr,medium,yes
9422,0.69,0.75,4,249,4,0,0,hr,medium,yes
9423,0.91,0.53,4,212,3,0,0,technical,low,yes
9424,0.8,0.51,3,159,3,0,0,technical,low,yes
9425,0.93,0.52,3,181,3,0,0,technical,low,yes
9426,0.57,0.99,3,100,4,1,0,technical,low,yes
9427,0.51,0.58,2,218,2,1,0,technical,low,yes
9428,0.98,0.54,4,178,3,0,0,technical,low,yes
9429,0.85,0.83,4,219,3,0,0,technical,low,yes
9430,0.73,0.56,5,239,3,0,0,technical,low,yes
9431,0.97,0.9,3,255,2,0,0,technical,low,yes
9432,0.52,0.61,4,163,2,0,0,technical,low,yes
9433,0.31,0.38,3,173,2,0,0,technical,low,yes
9434,0.49,0.77,3,147,3,0,0,support,low,yes
9435,0.81,0.44,4,166,4,1,0,support,low,yes
9436,0.52,0.8,5,209,2,0,0,support,low,yes
9437,0.69,0.56,5,271,3,0,0,support,low,yes
9438,0.7,0.74,3,253,4,1,0,support,low,yes
9439,0.65,0.85,4,233,2,0,0,support,low,yes
9440,0.54,0.71,2,194,2,0,0,support,low,yes
9441,0.57,0.49,2,237,2,0,0,support,low,yes
9442,0.78,0.9,4,238,2,0,0,support,low,yes
9443,0.99,0.92,4,212,3,0,0,support,low,yes
9444,0.57,0.83,5,189,3,0,0,support,low,yes
9445,0.33,0.58,3,115,3,0,0,technical,low,yes
9446,0.97,0.58,4,159,3,0,0,technical,low,yes
9447,0.95,0.58,5,133,3,0,0,technical,low,yes
9448,0.69,0.83,5,225,3,0,0,management,low,yes
9449,0.97,0.91,2,112,5,0,0,IT,low,yes
9450,0.4,0.59,3,111,4,1,0,IT,low,yes
9451,0.67,0.71,4,178,6,0,0,IT,low,yes
9452,0.96,0.58,5,178,3,0,0,IT,low,yes
9453,0.49,0.95,2,181,4,1,0,IT,low,yes
9454,0.56,0.66,3,139,2,0,0,product_mng,low,yes
9455,0.99,0.78,2,177,4,0,0,product_mng,low,yes
9456,0.49,0.88,4,270,3,0,0,product_mng,low,yes
9457,0.53,0.69,4,135,3,0,0,product_mng,low,yes
9458,0.75,0.5,4,166,4,0,0,IT,low,yes
9459,0.51,0.89,3,230,4,0,0,marketing,low,yes
9460,0.65,0.9,3,163,3,1,0,marketing,medium,yes
9461,0.45,0.66,2,236,3,0,0,marketing,medium,yes
9462,0.98,0.91,3,264,4,1,0,marketing,medium,yes
9463,0.9,0.74,3,185,2,0,0,marketing,medium,yes
9464,0.37,0.62,4,253,2,0,0,marketing,medium,yes
9465,0.52,0.99,4,253,3,0,0,marketing,medium,yes
9466,0.96,0.78,3,135,3,0,0,sales,medium,yes
9467,0.99,0.7,2,182,4,0,0,accounting,medium,yes
9468,0.66,0.56,5,202,3,0,0,support,medium,yes
9469,0.84,0.54,5,186,2,0,0,technical,medium,yes
9470,0.16,0.87,5,163,3,0,0,management,medium,yes
9471,0.75,0.59,3,242,3,0,0,marketing,medium,yes
9472,0.52,0.74,3,160,2,0,0,marketing,high,yes
9473,0.86,0.86,3,173,3,0,0,marketing,low,yes
9474,0.75,0.53,3,154,2,0,0,sales,medium,yes
9475,0.73,0.99,3,160,3,0,0,sales,medium,yes
9476,0.98,0.84,3,139,2,0,0,sales,medium,yes
9477,0.8,0.84,3,251,3,0,0,sales,medium,yes
9478,0.18,0.48,4,176,4,1,0,sales,low,yes
9479,0.37,0.72,2,163,3,0,0,sales,low,yes
9480,0.97,0.86,3,257,4,0,0,sales,low,yes
9481,0.56,0.68,4,159,3,0,0,sales,low,yes
9482,0.32,0.65,2,183,3,0,0,sales,low,yes
9483,0.63,0.88,4,260,2,0,0,sales,low,yes
9484,0.36,0.78,6,151,3,0,0,sales,low,yes
9485,0.75,0.49,4,246,3,1,0,sales,low,yes
9486,0.42,0.86,3,160,4,1,0,sales,low,yes
9487,0.96,0.66,3,155,2,0,0,sales,low,yes
9488,0.62,0.78,5,250,6,0,0,sales,low,yes
9489,0.78,0.96,2,174,3,0,0,sales,low,yes
9490,0.93,0.89,3,262,2,0,0,sales,low,yes
9491,0.93,0.87,4,257,2,0,0,sales,low,yes
9492,0.45,0.42,4,140,2,0,0,sales,low,yes
9493,0.44,0.56,3,123,3,0,0,accounting,medium,yes
9494,0.57,0.55,3,264,2,0,0,accounting,medium,yes
9495,0.77,0.51,2,254,5,0,0,accounting,medium,yes
9496,0.6,0.98,4,205,4,0,0,hr,medium,yes
9497,0.25,0.94,6,199,4,0,0,hr,medium,yes
9498,0.59,0.43,3,171,3,0,0,hr,medium,yes
9499,0.29,0.57,5,98,5,0,0,hr,medium,yes
9500,0.5,0.95,3,166,4,1,0,technical,low,yes
9501,0.91,0.94,4,264,4,0,0,technical,low,yes
9502,0.78,0.65,3,176,2,0,0,technical,low,yes
9503,0.73,0.76,2,166,3,0,0,technical,low,yes
9504,0.51,0.59,4,169,3,0,0,technical,low,yes
9505,0.65,0.82,4,257,3,0,0,technical,low,yes
9506,0.25,0.87,3,265,4,0,0,technical,low,yes
9507,0.5,0.63,5,167,2,0,0,technical,low,yes
9508,0.53,0.58,4,134,2,0,0,technical,low,yes
9509,0.57,0.76,2,176,3,0,0,technical,low,yes
9510,0.77,0.91,5,274,3,0,0,technical,low,yes
9511,0.94,0.77,3,201,3,0,0,support,low,yes
9512,0.5,0.53,3,121,4,0,0,support,low,yes
9513,0.47,0.57,3,97,4,0,0,support,low,yes
9514,0.92,0.54,4,217,4,0,0,support,low,yes
9515,0.9,0.87,3,220,3,0,0,support,low,yes
9516,0.54,0.46,2,98,4,0,0,support,low,yes
9517,0.58,0.97,5,265,3,0,0,support,low,yes
9518,0.95,0.87,3,201,3,0,0,support,low,yes
9519,0.52,0.71,3,151,3,0,0,support,low,yes
9520,0.83,0.51,4,199,3,0,0,support,low,yes
9521,0.54,0.92,4,175,3,0,0,support,low,yes
9522,0.8,0.85,5,253,3,1,0,technical,low,yes
9523,0.52,0.57,3,183,2,0,0,technical,low,yes
9524,0.83,0.8,5,223,3,0,0,technical,low,yes
9525,0.74,0.55,5,168,4,0,0,management,low,yes
9526,0.87,0.71,5,244,2,0,0,IT,low,yes
9527,0.45,0.87,2,268,4,1,0,IT,low,yes
9528,0.72,0.72,4,218,4,0,0,IT,low,yes
9529,0.27,0.85,2,277,6,1,0,IT,low,yes
9530,0.51,0.88,5,225,2,1,0,IT,low,yes
9531,0.55,0.55,4,257,3,0,0,product_mng,low,yes
9532,0.89,0.69,4,170,3,0,0,product_mng,low,yes
9533,0.85,0.86,3,179,3,0,0,product_mng,low,yes
9534,0.29,0.85,4,211,2,0,0,product_mng,low,yes
9535,0.96,0.5,3,217,2,1,0,IT,low,yes
9536,0.9,0.68,3,135,3,0,0,RandD,low,yes
9537,0.28,0.94,6,167,3,1,0,RandD,low,yes
9538,0.93,0.98,4,189,3,0,0,RandD,medium,yes
9539,0.51,0.57,3,162,3,1,0,RandD,medium,yes
9540,0.97,0.76,3,193,3,0,0,RandD,medium,yes
9541,0.71,0.55,4,273,3,1,0,RandD,medium,yes
9542,0.52,0.69,6,138,5,0,0,marketing,medium,yes
9543,0.87,0.84,4,237,3,1,0,sales,medium,yes
9544,0.78,0.61,5,260,2,0,0,accounting,medium,yes
9545,0.57,0.82,3,149,5,1,0,support,medium,yes
9546,0.34,0.49,4,149,3,0,0,technical,medium,yes
9547,0.95,0.95,4,137,4,0,0,management,medium,yes
9548,0.72,0.73,5,167,3,0,0,marketing,medium,yes
9549,0.61,0.37,4,165,6,0,0,marketing,medium,yes
9550,0.39,0.39,2,131,2,0,0,marketing,high,yes
9551,0.72,0.59,5,138,2,0,0,sales,low,yes
9552,0.86,0.91,4,234,3,1,0,sales,medium,yes
9553,0.69,0.67,4,141,3,0,0,sales,medium,yes
9554,0.5,0.65,4,266,3,1,0,sales,medium,yes
9555,0.62,0.68,3,134,2,0,0,sales,medium,yes
9556,0.76,0.55,4,147,3,0,0,sales,low,yes
9557,0.97,0.88,4,237,4,0,0,sales,low,yes
9558,0.78,0.57,5,114,4,0,0,sales,low,yes
9559,0.81,0.89,4,166,2,1,0,sales,low,yes
9560,0.15,0.95,4,173,5,1,0,sales,low,yes
9561,0.72,0.5,3,205,3,1,0,sales,low,yes
9562,0.8,0.5,3,219,3,0,0,sales,low,yes
9563,0.76,0.74,3,173,2,0,0,sales,low,yes
9564,0.19,0.73,4,231,3,0,0,sales,low,yes
9565,0.75,0.75,5,133,2,0,0,sales,low,yes
9566,0.94,0.49,4,220,3,0,0,sales,low,yes
9567,0.93,0.59,5,158,3,0,0,sales,low,yes
9568,0.96,0.92,3,182,4,0,0,sales,low,yes
9569,0.14,0.57,6,275,5,0,0,sales,low,yes
9570,0.75,0.71,3,237,3,1,0,accounting,low,yes
9571,0.6,0.59,5,146,4,0,0,accounting,low,yes
9572,0.65,0.48,4,144,3,0,0,accounting,low,yes
9573,0.59,0.79,2,195,3,0,0,hr,low,yes
9574,0.93,0.78,5,191,4,0,0,hr,medium,yes
9575,0.5,1.0,3,149,2,0,0,hr,medium,yes
9576,0.62,0.55,4,137,3,1,0,hr,medium,yes
9577,0.24,0.58,3,184,5,1,0,technical,medium,yes
9578,0.66,0.87,4,139,3,0,0,technical,medium,yes
9579,0.55,0.95,4,249,4,0,0,technical,medium,yes
9580,0.91,0.66,3,168,3,0,0,technical,medium,yes
9581,0.59,0.51,2,145,5,0,0,technical,medium,yes
9582,0.74,0.54,5,221,3,0,0,technical,medium,yes
9583,0.43,0.51,2,123,3,0,0,technical,medium,yes
9584,0.85,0.99,6,153,6,0,0,technical,medium,yes
9585,0.46,0.54,3,183,4,0,0,technical,medium,yes
9586,0.48,0.56,4,271,3,0,0,technical,high,yes
9587,0.96,1.0,4,167,2,1,0,technical,low,yes
9588,0.55,0.9,4,177,3,0,0,support,medium,yes
9589,0.82,0.74,3,256,3,1,0,support,medium,yes
9590,0.24,0.65,3,143,4,0,0,support,medium,yes
9591,0.69,0.71,3,241,3,0,0,support,medium,yes
9592,0.29,0.68,4,210,3,0,0,support,low,yes
9593,0.53,0.7,4,155,5,1,0,support,low,yes
9594,0.65,0.77,2,248,3,0,0,support,low,yes
9595,0.57,0.53,3,162,3,0,0,support,low,yes
9596,0.6,0.5,4,137,3,0,0,support,low,yes
9597,0.79,0.55,5,242,2,0,0,support,low,yes
9598,0.41,0.5,6,257,6,1,0,support,low,yes
9599,0.79,0.72,5,245,3,1,0,technical,low,yes
9600,0.5,0.8,3,234,3,0,0,technical,low,yes
9601,0.8,0.76,4,135,2,0,0,technical,low,yes
9602,0.61,0.79,5,269,2,0,0,management,low,yes
9603,0.99,0.68,4,238,3,0,0,IT,low,yes
9604,0.77,0.86,3,101,5,0,0,IT,low,yes
9605,0.7,0.52,5,200,2,1,0,IT,low,yes
9606,0.55,0.87,3,241,4,0,0,IT,low,yes
9607,0.87,0.63,3,143,3,1,0,IT,low,yes
9608,0.97,0.6,3,169,2,1,0,product_mng,low,yes
9609,0.56,0.99,4,270,2,0,0,product_mng,low,yes
9610,0.99,0.81,4,246,3,1,0,product_mng,low,yes
9611,0.57,0.66,4,151,2,0,0,product_mng,low,yes
9612,1.0,0.84,3,227,3,0,0,IT,low,yes
9613,0.97,0.74,3,134,3,1,0,marketing,high,yes
9614,0.81,0.54,4,155,4,0,0,accounting,high,yes
9615,0.76,0.48,5,173,3,0,0,accounting,high,yes
9616,0.95,0.55,5,134,3,0,0,IT,medium,yes
9617,0.81,0.65,3,195,2,0,0,IT,medium,yes
9618,0.8,0.65,3,264,4,0,0,management,high,yes
9619,0.72,0.57,3,203,2,1,0,marketing,medium,yes
9620,0.68,0.65,3,243,2,0,0,sales,medium,yes
9621,0.21,0.61,6,159,5,1,0,accounting,medium,yes
9622,0.46,0.4,3,145,2,0,0,support,medium,yes
9623,0.8,0.7,3,238,2,0,0,technical,medium,yes
9624,0.57,0.64,4,151,2,0,0,management,medium,yes
9625,0.58,0.57,5,205,2,0,0,marketing,high,yes
9626,0.91,1.0,4,211,3,0,0,marketing,low,yes
9627,0.63,0.67,5,169,2,0,0,marketing,medium,yes
9628,0.95,0.86,2,263,4,0,0,sales,medium,yes
9629,0.87,0.67,5,143,3,0,0,sales,medium,yes
9630,0.22,0.53,5,160,4,1,0,sales,medium,yes
9631,0.95,0.65,5,142,2,1,0,sales,low,yes
9632,0.18,0.5,4,169,4,0,0,sales,low,yes
9633,0.87,0.63,5,214,3,0,0,sales,low,yes
9634,0.23,0.84,5,131,5,0,0,sales,low,yes
9635,0.93,0.69,3,213,4,0,0,sales,low,yes
9636,0.58,0.75,4,244,4,0,0,sales,low,yes
9637,0.68,0.55,4,169,3,1,0,sales,low,yes
9638,0.76,0.71,4,156,3,0,0,sales,low,yes
9639,0.68,0.84,5,161,3,0,0,sales,low,yes
9640,0.99,0.47,3,152,5,0,0,sales,low,yes
9641,0.64,0.55,3,201,2,0,0,sales,low,yes
9642,0.61,0.83,5,269,5,1,0,sales,low,yes
9643,0.51,0.5,5,242,2,0,0,sales,low,yes
9644,0.69,0.66,3,113,4,0,0,sales,low,yes
9645,0.85,0.6,3,251,2,0,0,sales,low,yes
9646,0.55,0.89,6,99,3,0,0,sales,low,yes
9647,0.56,0.89,4,263,3,0,0,accounting,low,yes
9648,0.69,0.68,4,214,4,0,0,accounting,low,yes
9649,0.61,0.46,4,172,3,0,0,accounting,low,yes
9650,0.47,0.65,4,172,2,0,0,hr,low,yes
9651,0.58,0.79,4,196,3,1,0,hr,low,yes
9652,0.16,0.56,5,152,5,0,0,hr,medium,yes
9653,0.53,0.64,2,109,3,0,0,hr,medium,yes
9654,0.82,0.82,5,193,4,0,0,technical,medium,yes
9655,0.68,0.61,4,227,3,0,0,technical,medium,yes
9656,0.6,0.72,3,181,2,0,0,technical,medium,yes
9657,0.93,0.44,5,190,5,0,0,technical,medium,yes
9658,0.58,0.49,2,107,3,0,0,technical,medium,yes
9659,0.61,0.96,4,161,3,1,0,technical,medium,yes
9660,0.74,0.71,4,243,3,0,0,technical,medium,yes
9661,0.88,0.91,3,157,2,0,0,technical,medium,yes
9662,0.94,0.8,6,147,3,0,0,technical,medium,yes
9663,0.44,0.46,3,121,3,0,0,technical,medium,yes
9664,0.73,0.52,3,274,2,0,0,technical,high,yes
9665,0.9,0.68,4,204,4,1,0,support,low,yes
9666,0.97,0.49,3,199,2,0,0,support,medium,yes
9667,0.86,0.96,5,246,3,0,0,support,medium,yes
9668,0.81,0.98,3,141,3,0,0,support,medium,yes
9669,0.24,0.76,6,213,4,0,0,support,medium,yes
9670,0.92,0.97,4,199,3,0,0,support,low,yes
9671,0.34,0.62,2,257,6,1,0,support,low,yes
9672,0.95,0.53,4,143,3,0,0,support,low,yes
9673,0.94,0.81,3,150,2,0,0,support,low,yes
9674,0.54,0.82,3,284,2,1,0,support,low,yes
9675,0.87,0.57,3,149,3,0,0,support,low,yes
9676,0.54,0.74,4,160,6,0,0,technical,low,yes
9677,0.75,0.49,4,208,4,0,0,technical,low,yes
9678,0.88,1.0,3,248,3,0,0,technical,medium,yes
9679,0.78,0.86,3,210,3,0,0,management,medium,yes
9680,0.88,0.71,5,219,2,0,0,IT,medium,yes
9681,0.51,0.94,4,155,3,0,0,IT,medium,yes
9682,0.31,0.7,4,182,3,0,0,IT,medium,yes
9683,0.22,1.0,6,244,3,0,0,IT,medium,yes
9684,0.56,0.83,5,157,3,0,0,IT,medium,yes
9685,0.38,0.63,2,182,2,0,0,product_mng,medium,yes
9686,0.56,0.47,5,185,4,0,0,product_mng,medium,yes
9687,0.55,0.9,4,206,3,0,0,product_mng,medium,yes
9688,0.74,0.99,4,156,3,0,0,product_mng,medium,yes
9689,0.64,0.92,5,211,2,1,0,IT,medium,yes
9690,0.69,0.91,6,247,6,0,0,RandD,medium,yes
9691,0.99,0.54,3,247,3,0,0,RandD,medium,yes
9692,0.66,0.75,4,235,3,0,0,RandD,medium,yes
9693,0.79,0.93,5,169,3,0,0,RandD,medium,yes
9694,0.92,0.54,3,246,3,0,0,RandD,medium,yes
9695,0.84,0.49,3,172,4,0,0,RandD,medium,yes
9696,0.31,0.59,4,218,5,0,0,marketing,medium,yes
9697,0.34,0.52,6,265,6,0,0,sales,medium,yes
9698,0.88,0.96,5,173,4,0,0,accounting,medium,yes
9699,0.8,0.84,3,195,3,0,0,support,medium,yes
9700,0.75,0.92,3,160,3,1,0,technical,medium,yes
9701,0.71,0.7,4,237,4,0,0,management,medium,yes
9702,0.66,0.49,3,206,2,0,0,marketing,medium,yes
9703,0.54,0.72,6,222,5,0,0,marketing,high,yes
9704,0.47,0.4,3,113,3,0,0,marketing,high,yes
9705,0.87,0.79,3,244,3,0,0,sales,high,yes
9706,0.9,0.52,3,162,2,0,0,sales,high,yes
9707,0.51,0.63,3,234,2,0,0,sales,high,yes
9708,0.62,0.71,4,168,2,0,0,sales,high,yes
9709,0.47,0.43,3,120,3,0,0,sales,high,yes
9710,0.59,0.94,5,274,2,0,0,sales,high,yes
9711,0.87,0.62,4,202,3,0,0,sales,high,yes
9712,0.59,0.97,3,209,3,0,0,sales,high,yes
9713,0.87,0.71,6,224,6,0,0,sales,high,yes
9714,0.89,0.93,3,168,2,0,0,sales,high,yes
9715,0.73,0.68,4,227,3,0,0,sales,low,yes
9716,0.79,0.98,3,217,3,0,0,sales,low,yes
9717,0.8,0.74,2,205,3,1,0,sales,low,yes
9718,0.73,0.89,5,223,3,0,0,sales,low,yes
9719,0.96,0.9,3,175,3,1,0,sales,low,yes
9720,0.66,0.96,3,175,2,0,0,sales,low,yes
9721,0.53,0.97,4,254,3,0,0,sales,low,yes
9722,0.86,0.56,5,215,2,0,0,sales,low,yes
9723,0.92,0.86,3,166,4,0,0,sales,low,yes
9724,0.31,0.95,5,205,3,0,0,accounting,low,yes
9725,0.69,0.73,4,233,2,0,0,accounting,low,yes
9726,0.7,0.83,3,189,3,0,0,accounting,low,yes
